	label	text
745	1	油耗，九座车经常满员，有时候还会兼职拉货，新车油耗将近12升百公里，现在已经降到了10升百公里，感觉非常不错了！
746	1	一眼看上去是一辆很精致的小车，但车内空间很不错！假期开车带着家人到郊区散心，坐5个人的情况下，再带个大行李箱没有问题~对于平时在城市中奔波，周末喜欢在近郊阖家出行的人来说，宝骏310是个不错的选择！
747	1	当时购买的价格在本地算是很划算的，主要外观是很好看，油耗也很满意。另外其实标致这车子品质还是很不错的，家里有台老207，现在都没有什么大问题。
748	0	驾驶位车门难关，车窗感觉共振，特别是拉下窗的时候，关门声音才馒头。低转速马力弱。隔音一般般吧。能接受。
749	1	外观外观外观重要的事情说三遍外观时尚内饰简约而大气油耗还算满意百公里大约10个油还没出磨合可以接受隔音不好
750	0	最不满意的就是车尾的尾门了，那应该是同级车里最难看的尾门了，还有就是发动机的声音有点大。唉！那也没办法了，既然当时选了它就好好的爱它吧！毕竟没有十全十美的东西。！！！而且古人云；人无完人。
751	1	不用多说，外观拉风，赚足你想要的回头率
752	1	动力十足，空间宽敞明亮，提新车后车内基本无异味。
753	0	买这车到现在，从刚出现小毛病内心很纠结，到现在面对小毛病很淡定。
754	0	新车真皮味很重，开窗散了150小时。低配简直就是面包车，逼着加3万多买尊行高配。为什么外观差那么多？
755	1	空间，质感，行驶品质好。高速隔音。外形低调。
756	1	对于油耗比较满意，匀速80码4.3个油，车小到哪都方便，小路或者地下停车场随便找个地方就钻出来了，不像车大到哪都得老老实实的守规矩。
757	0	个人觉得驾驶室内有点小气味可能是皮质座椅的气味吧，时间久了慢慢就没了
758	0	价格还是有点高，装配工艺和德系比不起，不过还可以接受
759	1	这次国庆去耍，加了两百油，跑了六百多公里出来，这油耗，简直太省油了
760	0	内饰风格过于简单，很多地方做的不够精致。
761	0	目前就是手刹，提车的时候就这样，手刹完全松到底了还显示手刹没有放。当时太晚了，4s也没有给我调，我家离4s店200多公里呢，太远了，打算首保的时候去看，反正也不影响驾驶。
762	0	中控是硬质材料的，中控的反应有时有点卡。
763	0	再加长20厘米就好了。
764	1	车辆外观比较时尚，综合油耗还不错，后部空间比较宽敞。车内在驾驶过程中提速很稳健，没有杂音。6at原装爱信变速箱性能优越。
765	0	价格控制太死了，从上午坐到下午愣是没优惠，??看见别人也是同样价格提的反倒也踏实了，
766	1	空间大，外观漂亮，省油
767	1	操控性能非常好，只要肯给油门，提速快
768	0	后备箱空间小，驾驶台旁边的金属材料容易磨损
769	1	空间大，操控稳定好，油耗合理
770	0	拥堵路段的油耗，起步阶段的发动机噪音，双离合的抖抖病，提速也不快
771	1	最喜欢的当然是外观啦，还有大口的全景天窗，平时也就一两个人乘坐，空间上也算完美，二人世界不错的选择，小巧方便好停车，综合跑起来8个油也还挺好
772	1	最满意的就是空间，无论拉人拉货这个车的空间都可以！再就是性价比高！
773	0	做工还是稍微粗糙点了，虽说是越野车也不能太随性了吧，不过探险者也算是美国范十足，这一点还是可以接受的。
774	0	06普力马远光不亮了，近光小灯一切正常！远光指示灯也正常！
775	0	车斗稍微短点
776	0	开空调。马立有点小
777	1	加速还可以，不开空调还可以，加速快
778	0	座椅有点硬，时间长了不舒服。
779	0	内饰异响，各种凌乱的内饰异响。前门音乐低音重了，门要响。行驶烂路，后门某个部位就开始响，最近发现前面中控台还异响，关键是找不到异响的地方。这种异响真的很难接受。
780	1	动力好，操控性也好。难得的大车中比较好开，灵活的车。
781	0	抖动问题，油箱盖打不开问题，一些小异响问题。
782	1	经济实用，性价比高。
783	0	后排座椅多少有点挤
784	0	底盘没有做任何防护.
785	1	油耗6个。前1千公里跑出平均5.6，1千后驾驶不再那么温柔，更倾向于平时正常驾驶，油耗升到6。等首保后就正常开了，估计不开空调7以内没问题。另外近光灯还是不错的。
786	1	空间！动力！外观！还有内饰！
787	1	老司机已经开始飙车了期待老司机们的精彩表现
788	1	外形、油耗
789	0	后排空间不是很大，胎噪有点大。
790	1	式样，操控，是我买福特车的原因。
791	1	车内空间大，车身小好停车。动力城市代步够用
792	0	只有顶配才有全黑内饰，1-2挡有顿挫，上3挡基本就没有了，在接受范围。
793	1	价格，空间,造型比宏光漂亮。
794	0	最不满意就是后备箱有点小，打方向盘有点重，
795	0	目前还真没有发现特别不满意的地方，非要说的话就是前后扶手箱太矮，未起到应有的作用，纯属鸡肋。目前还没有找到合适的抬高方法，如果加装，势必影响整体效果。
796	0	冷车的时候二档好难挂。音响也只有一个。噪音比较大
797	0	内饰看着廉价，阅读灯开几分钟就发烫，后备箱灯发烫。这个灯没多少钱，就这点都装廉价的，真是醉了，自己换下来还麻烦，这么点小东西至于省吗？
798	0	储物格太少了，手机没有地方放。
799	1	内饰驾驶感受
800	0	想装个gps倒车影像，nnd,中控台没有合适的位子
801	0	起步有些顿挫走起来就好了，减震偏硬，后座不能放倒，启停没多大用
802	1	个性化的外观
803	0	没有自动驻车，没有后视镜折叠，单排气管。后排空间。
804	0	起步有点弱
805	0	也没有什么最不满意的。要说最不满意的就是后排稍显局促。后备箱太小。当然可以理解，毕竟是小型车。跑高速风噪有点大。
806	1	空间大，非常适合商务出行或者是全家人一起出行。
807	1	减震性不错。
808	1	和之前的智跑相比，除了不是suv，底盘没有之前高，其他都可以说很满意，尤其内饰的科技感，逼格满满，实用性也很高。
809	1	空调系统跟座椅不错，长途驾驶也不会感觉腰酸，座椅包裹性好。
810	0	1、前后排杯架设计鸡肋。2、第二排座椅不能移动。
811	1	前脸造型
812	0	启动时声音很难听，塞车的时候的1.2档的顿挫感
813	1	颜值高，好开，空间大
814	0	最不满意可能就是起步有一点点一点点延迟，但不影响整体因为我毕竟是新车我都不敢踩油门，都是轻轻的踩，如果深踩的话起步就快了，习惯就好了，其他的暂时还没发现啥问题，很棒总体。
815	0	容易干水，
816	1	外观，给人一种进口车的感觉，精致的法系两厢车。通透的天幕，简约的中控。小方向盘，操控性好。
817	0	后屁股太平，不好看，内饰不够档次，不过也就几万块的车要求也不能太高了，价格摆在那里。
818	0	空间略小，刚提车时候味道还是挺重的，倒车视频还有凯立德在屏幕显示太差
819	1	经典车头，七个大门牙。
820	0	倒档不好挂，要挂几下。
821	1	性价比高，配置丰富
822	1	配置实用
823	0	声音有点大，有噪音，静音设计这方面还有进步的空间，轿跑的感觉嘛，声音大点我也能理解，哈哈，但说实话不影响使用，毕竟价位在这放着呢，有点小缺点也可以理解的。
824	1	样子好看
825	0	发动机噪音比较大，提速较慢，60码以上中控与车尾有不明异响。1档与倒档经常涩档，难挂入，在看车时拉档非常好挂，而到手车型档位就没有样车好使了
826	1	开车的乐趣，在宝马上才能感受到！
827	0	好像还没发现，当然缝隙不小，但是能接受。
828	0	配置低，隔音差
829	0	卤素大灯不够亮，不厚度，透镜都没有！
830	0	1、低配的不带导航；2、后排座椅不能调节，空间有些小了；
831	0	转向太大了需要很宽的路段掉头以及售后维修基本本市都没有什么维修店需要保养还得跨市保养非常麻烦
832	1	外观很好看空间不错能带很多人耗油量也不大
833	1	外形很拉风内饰我很喜欢该有的有了比如细节做得很好无骨车门天窗导航座椅加热aux充电接口蓝牙电话日间行车灯氙气大灯
834	0	悬挂太硬，后轮骨刹，还有就是隔音走烂路坐车里声音太大，有点受不了
835	1	在高速上行驶时非常稳，底盘调教给力。
836	0	离合器坏的太快，可能与我开车习惯有关
837	1	油耗很低，这么大的车，7座满员，2300公里的试驾，油耗平均9，满意。
838	1	最满意的有两点，一个是油耗低，另一个是空间大，特别舒适。虽然现在油价降下来了，油耗低不太占优势，但长久算下来，这个优势就很明显了。
839	1	性价比非常高，30万内超强越野能力无车能敌，v6发动机，两把锁，带大梁，外观超霸气！
840	0	如果撇开设计者在车身重量上对安全性和其他方面的考量，单从弊端来讲，我想油耗偏高算是为保持该车整体平衡性所要付出的代价，开了一个月了，平均油耗能降到7～8个我已经很努力并欣慰了。
841	0	内门拉手材质跟锁车声音太掉价了
842	0	后排中间通道隆起过高，中间坐人的话，比较难受，脚怎么放都难受。
843	1	坐人空间大
844	1	买cc谈满意只能说是外观了，整个外观真没什么挑剔了，喜欢的就是这股骚劲。
845	0	毕竟没有好车那么配置高，这个价钱很值了
846	0	油耗相对来说比较大，比较吃油
847	1	外观好看，底盘很高，是同级别车里面最高的，适合福州这种一下雨就到处积水的城市。
848	1	动力可以，油耗满意，去老家上牌高速路来回1900公里，乡村石子路500公里左右，一共加了1400元油，回到北京油箱还剩不少，还可以跑200公里。
849	1	那就是，名不虚传的操控性，和卖了十年不落后的外形！
850	0	方向不带助力，轮胎过小，没有雾灯。
851	1	内室做工和科技感,特别是9寸大屏幕
852	1	外形、空间、内饰都不错呀！特别是后排空间那家伙刚刚的，配置也不赖一键启动、定速巡航等等反正对得起这个价格了。
853	0	电子驻车失灵
854	0	略显老气了，毕竟是2004年引进来的车型，比起朗动、k3等车型外观跟不上时代的步伐了。
855	0	各类异响？
856	0	避震，硬的疼，还有副驾驶没有调动调节
857	0	到处松垮垮的响。
858	1	车子在安全配置方面比较满意。
859	1	:功能配置在百万级越野车里面是最高的。
860	1	外形大气、运动感强、整体比例协调，乘坐舒适!车子外形上并没有过多的去堆砌一些时尚元素，简单而撩人心动！内外兼顾，做工优良。
861	1	国道和高速油耗非常满意，6-7个油之间。
862	1	外观可以，内饰还可以，
863	1	日间行车灯最靓！识别度高！大气！性价比高！
864	1	非承载式地盘结构超结实！13年新疆旅游，不管什么路况，跑起来信心十足，安全感十足。
865	0	掉漆售后到现在给处理了，就是处理的不全面？
866	0	没有免钥匙进入和一键启动，扶手的位置竟然没有杯盘，车虽然是几块钱从幸运兔脚抢来的，你也不要设计的这么简陋吧！啊！啊！啊！
867	0	前悬架走烂路不舒服，弹性几乎没有。
868	0	副驾驶位像某款车，超像的。
869	1	外观大气，空间大，动力足，超车杠杠滴。
870	0	中门玻璃推拉式，在行驶过程中有异响
871	1	车内空间大，做工精致
872	0	内饰和哈佛比。。。。我总不能撒谎吧！
873	1	最满意的当然不止一点咯，哈哈，太多了，首先得就是超高的性价比；其次就是高回头率的骚红色，就算不是骚红色，估计也是很漂亮的哈；当然还有配置，遥控钥匙等各方面还是挺满意的
874	0	暂时没发现，以后发现再补充。
875	1	大灯和轮毂，当初勾起购买欲望就是看r7大灯很犀利，还有个轮毂和刹车盘很有跑车味道
876	0	停车后的金属撞击声。跟车的时候，降档有窜的感觉。
877	0	上汽吸收消化创新不够，人机工程学不够，导致该车存在诸多不够人性化的地方，诸如车门置物槽，中控水杯槽等等，严重落后于当下社会、市场。
878	0	要是能再便宜点就好了...
879	1	外观很拉风开起来也很好开
880	1	不得不说一下刹车，刹车非常灵敏，有车友认为太“贼”，不过适应了也一样。
881	0	说实话，都听别人说隔音不是太好，这我自己现在用下来的真实感受，觉得还在接受的范围，没有网上说的那么难受，可能是我开车习惯比较好吧，再加上新车，也没舍得狠心踩，这个后期再去验证验证
882	0	排量小
883	0	后轮悬挂处再加装点翼子板之类的东东，奔跑吧小三，保准神不知鬼不觉，挡泥板与发动机护板真的不该省，若后期加装，定更加惹人怜爱。
884	0	换挡踩离合转速自动升高，做工上的一些小细节有待提高，二档有时候有顿挫感，玲珑胎特别爱卡石子。
885	0	做工实在是差，左转向没了去查了一次没解决还要去第二次，工作忙实在是很难抽时间去，现在就这么没有左转向开着
886	0	车子就是没有日间行车灯。而且多功能方向盘只有两个按钮还没搞懂是做什么的。座椅还是手动调节但是这个价位有如此多的优点这些不满对我来说。都是小意思了。不足为过。整体表现还是很好
887	1	对这车的性价比方面还是满意的。典型的上班族，挣钱不多，为了上下班代步方便，所以打算买一款5w元左右的代步车，网上对比了很多同价位的车型，最后看中的凯翼c3r这个两厢的小车，便宜，对车也很满意。
888	0	唯一的缺点就是油耗有些高吧。
889	0	目前就是倒挡不是很好挂，不知道是不是我操作问题
890	1	总而言之个人很喜欢这部让我看了就有购买欲望的车。
891	0	gl版的没有全黑内饰有点可惜啊！
892	0	胎噪70时速开始动静较大…我是暴力驾驶发动机空转有点噪音…还有屁股的设计真的没眼看排气管特别丑不过我都改装过了
893	0	很多细节上设计的不够全面，也说不出到底哪里不舒服，比如这个座椅的调节不够顺手。
894	1	2016款外形漂亮、内饰做工精细时尚、操控精准、动力充足、音响好、开在路上回头率100%逼格100%
895	1	外观比较符合我们80后吧
896	0	目前没有要有的话油耗算么但是相比其他suv油耗感觉也一般
897	0	我个人最不满意就是鸭尾式屁股了，从远处看真心难看，跟车头没法比，其他暂时没有发现，
898	1	油耗是真省啊~动力性能也不错！不跑长途操控也挺有乐趣的！
899	1	车子外观很漂亮,有很强的运动感.操控性也很好.空间较大,驾驶室坐的很舒服.
900	0	顶盖高，驾驶座低，视野狭窄盲区多，有安全隐患。不过大部分车也都是这样的。
901	0	动力比较弱，涡轮迟滞明显，要是涡轮没介入，爬一个普通的陂都非常吃力。再有就是后排座椅放倒不能全平，比较影响空间的。
902	0	后排空间够用吧，悬挂太硬过陡坡的时候不是很舒服
903	0	这车倒档难挂，要挂2次。
904	0	一个发动机用地方多过三个人。
905	1	空间大，大到后排可以跷二郎腿，车身稳！凌厉的腰线很是迷人！
906	1	空间比较大，特别是后排的空间，可以跷二郎腿了都呵呵。
907	1	外观漂亮，我跟媳妇都特别喜欢小妖的外观，每次停完车都围着车转一圈！好看，就跟自己的孩子一样，觉得就是好
908	0	价格偏高，同级别这个价格能买到2.0t发动机的了，全景天窗只有高配才有，这两个是国人最看重的配置。
909	1	音响系统不错，到手不用改装了，低中音表现都不错，座椅舒服。减震好。
910	1	隔音很好，anc作用明显。空间很大，虽然轴距不大，但是空间设计处理得很好，我183坐前面，后排完全无压力，后备箱是我的最爱，也是当初选这车的重要原因之一。外观很酷，车灯漂亮！
911	1	价格实惠，空间大，性价比高，车型漂亮
912	0	油耗不得不说还是略高
913	0	扶手太靠后对于大家关心的内饰动力太差没多大关系排量在那里价格在那里放着
914	0	车噪，车漆太薄
915	1	首先车子的外形是我最为满意的，同价位配置相当丰富。其实之前觉得海马标很难看，但是在m6身上一点违和感都没有，感觉很帅。
916	0	最不满意还是大屏，可以说又爱又恨，有时候会反应较慢。还有就是噪音了，发动机噪音控制得确实不太好，高速匀速行驶还好，音响声音开到6，几乎就听不到什么噪音了
917	1	车头够长！看着够大气！油耗满意，国道百公里7个油，高速6个油！市区8.5个！平均5毛一公里
918	0	什么仪表盘，你敢再烂点么，求换上桑塔纳仪表盘！！
919	0	居然不带gps，还是选包
920	1	rfdfdfdfyy滾滾滾滾滾發發發發發發發發發發發腹股沟管嘎嘎嘎嘎嘎嘎嘎嘎rfdfdfdfyy滾滾滾滾滾發發發發發發發發發發發腹股沟管嘎嘎嘎嘎嘎嘎嘎嘎
921	1	空间非常大！满意
922	1	1，油耗同级别不能说无敌也差不多2，掀背式设计，超大后备箱是亮点3，外观改进后受众人群范围更大，颜值高。
923	1	最满意的也是我买车很看重的，主要是二方面，一个是油耗6个油，比朋友的英朗低多了，还有就是价格便宜，性价比高。
924	0	起步较肉。
925	0	车的座椅手动的，内饰的味道比较大
926	1	绝对是外形白色的特别好看
927	1	最满意的一点油耗低
928	0	自己喜欢，那都好
929	1	比电瓶车好，好看，可以遮风挡雨，有空调吹。并且家里有一台中华的车，用车印象还不错，没什么毛病，比较信赖中华这个牌子。起码用我的理解就是壳壳硬，平常小擦挂不头疼。
930	0	减震偏硬，漆面比较薄
931	0	车子轴距长，过不好的路段吱吱响，空调要运转30分钟以上才会出凉风
932	0	倒车声音大，首保时问了4s店里的师傅，说是这款车的通病，就是倒车时声音难听点，并无质量问题。但是也直接影响到了整车的档次。。。
933	1	当然是性价比了，同样价格配置比较高（本地的情况）
934	1	发动机噪声控制的很不错，油耗1.2排量和老的长安之星排量0.8差不多,这些很满意。
935	0	路感清晰了些
936	0	噪音大.舒适性完全谈不上.尤其跑长途受罪啊.车里异味重
937	1	最满意的是油耗和车的外形，油耗百公里现在五个多油，新款v3看起来很漂亮，比老款的好看多了
938	0	导航机子上不能放碟，听歌只能插u盘了，
939	0	驾驶座没有腰部支撑长途驾驶腰部会不适，后排地板突起坐在中间的乘客会比较难受。
940	0	高速上胎噪不小，市区ok跟安静，隔着窗户基本听不见外面声音，高速可能是轮胎原因声音不小。
941	1	油耗低；外观时尚；座位高视野好；轮胎205/r16，比较厚道；最小离地间隙175mm，通过性好。
942	0	这个级别这个价位的车其实没什么缺点了，就是动力还不足一点，要是有3.0的涡轮就完美了！不过价格也就嘿嘿嘿了！
943	1	最满意的一点毫无疑问的是本款车型的性价比。
944	1	目前主要用于上下班，对于操控，动力，完全满足需求，提速也很快~
945	1	只有加配、没有减配，制造规范，性价比高，配置非常丰富，完全达到合资品牌30万以上级别的水平。
946	1	比原来的悦动舒适，空间大配置高
947	1	空间大，操控性不错。
948	1	开过的人都知道，动力满分，颜值满分。
949	1	整车进口，做工非常好；2.0排量+6速手自一体变速箱，非常省油；空间超大，灵活多变
950	1	外观。非常适合年轻人开
951	1	车的外部空间挺好看，特别是前脸的设计，就像一个熊猫眼睛??！
952	1	外形够酷，配置全面
953	1	空间大，油耗不大
954	0	备胎太小，天窗位置太靠前又小，其实都不是大问题，主要问题是后备箱如果不用力关，很难关上，因为那个弹簧有点问题。不过问题不大，只是关起来费劲，女士比较麻烦点。
955	1	老奇骏的底子没的说，好用
956	1	加科技包，有了液晶显示仪表盘，非常酷炫
957	1	方向盘和转向，以前除了教练车就没摸过别的车了，这个车子我跟老婆一上车试驾的时候感受最深的就是那个小小的方向盘，握感还很出色。
958	0	保值率低
959	1	空间，油耗，舒适度真的很不错，尤其是后排空间，三个人坐起来不挤，腿部伸展自由。后排地面基本平整，中间的人坐起来也不累。座椅的包裹性很好，开几百公里一点都不累。
960	1	车的整体外形满意，家族系列虎啸式前脸，操作简单，性价比只能说一般，可能我买的价格有点偏高。看着时尚大气，符合现在年轻人的审美。
961	1	外观很好看，行驶质感很好，油门很线性。动力也算不错，基本上踩多少有多少。动力足够了。我觉得是典型的6缸车的行驶质感。
962	0	内饰的做工不太仔细。
963	1	油耗很低。十月份的话去了一趟湖南来回大概，九百多公里只用到两百多块钱油。车子很灵活。在那个拥挤的道路上也能塞进去。
964	1	在高速上超车动力很强，瞬间提速很快，倒车影像对于我这样的新手还是挺有用的，全尺寸备胎不错
965	0	说到最不满意的点其实一时还真想不出如果真要说出一点那就是耗油稍高吧
966	0	钢板承载能力不强，拉货用车应该用加强型钢板，销售当时没说现在搞得要自已去全换一套。。。后门开启180度不能顶住，对于需要来来回回装货的个体户很不方便。
967	1	既可拉人又可载货，油耗低，性价比高。
968	1	后备箱空间够大，能放下孩子的手推车还能放好多其他杂七杂八的东西。
969	1	油耗很低.
970	0	离合，太高！太高！非常不适应，并且还没法调，难受到爆，为了这个，刚上手时经常起步熄火，自动档害死人哪，不过以前开宏光时也没问题，但开这个就是不行，半个月才适应。
971	0	当初还是该选择高配的。另外就是服务水平有些参差不齐（有些地方好，有些地方还有待提高）。但是相信不错的销量会促进厂家提高和完善售后体系的。
972	1	车的外观！便宜超值。
973	1	首先赞一下音响，虽说主要用来越野，但厚重的低音感受让我非常惊喜，经典的造型，强大的越野功能是我的最爱。
974	1	性价比高，空间较大
975	0	那就是动力欠佳，但是对于我这个慢性子我还是可以接受的，还有就是我后备箱亮条右边有生锈，估计是亮条磕的，不知道咋整，希望厂家注意！
976	1	前脸的高颜值
977	1	外观，媳妇很中意。
978	0	目前没发现。网友们说的噪音，朋友们开好车的说很正常，自己感觉也能接受。
979	1	最满意就是仪表盘和导航一体机
980	0	对于新手来讲那个离合器行程确实长了点。方向盘下面有个孔，有次手指放进去试下有那种黄油，不知道怎么回事。
981	1	送快递，小货还是比较能装，身材小，穿梭在大街小巷很不错的。
982	0	隔音差,没有发动机隔热棉,后备箱盖也没有隔热棉,准备自己加装一看看效果如何.
983	1	提速挺好的家用够了
984	1	2016年新生产的车，日期近。后排空间大，后备箱大比较省油合资车，技术成熟可靠保有量大，日后保养维护便宜一代神车，口碑好
985	0	一点都没有，非常完美
986	1	底盘高走乡下的土路不用怕会挂到地盘
987	1	价格给力，油耗低，外观大气，这个价格买到esp，6气囊，超低油耗，兼职合资中绝无仅有。
988	0	油耗略高，内饰做工一般，新车自带轮胎胎噪略大
989	1	外型，油耗
990	0	发动机声音略吵，油耗略高。
991	0	第一个是语音控制有bug，没人讲话也会误启动，几率还蛮高的，再就是当时广告宣称的全时4gwifi覆盖耀臻版连选配都不行，作为90后表示很郁闷
992	0	这款车的油耗还是很高的，令我很不满意。不过买都买了，就别差油钱了。
993	1	外观和内饰比较满意，动力和操作性很好。
994	1	1.空间大，真心大，喜欢钓鱼放3个人的装备松松的。2.配置高，这个价格无钥匙进入，一键启动，发动机启停，天窗都有了。3.外观顺眼，和同价位的车停一起明显大气些，媳妇说你自己的肯定怎么看都好看了
995	1	提速快，空间合适，后备箱空间大。
996	0	没有不满意的，如果非要我说点什么那就是油耗吧，我喜欢大油门，所以开的不是车，是钱！
997	0	噪音，各种的噪音，白天还听不出来，有天晚上半夜回家的，那个噪音就特别明显了，好吧还在忍受的范围内。
998	0	马力不足
999	0	后排间隙较小，不适合长途乘坐；后备箱太小。
1000	1	车小但是空间实用性挺大的